id,deleted,version,created_date,awarded_amount,awarded_duration,channel_code,code_ls,fees,label,loan_contract_base64,partner_code,pki_request_id,rate,requested_amount,requested_deadlines,requested_duration,score,status,total_loan_amount,bank_signed_contract_id,fk_client,client_signed_contract_id,other_revenue,people_in_charge_of,revenue,activity_sector_id,employer_contract_type_id,marital_status_id,profession_id,studies_level_id,eservice_tracking_id,client_signed_contract_ged_id,credit_wallet_request_uid,credit_wallet_transaction_ref,ceiling_updated,rejection_reason,annual_rate,annual_tci,m2t_remuneration,net_annual_rate,effective_annual_rate_of_charge,funds_unlock_retry_count,nb_ops_paie_m1,nb_ops_paie_m2,nb_ops_paie_m3,nb_ops_paie_m4,nb_ops_paie_m5,nb_ops_paie_m6,nb_vir_recu_in_m1,nb_vir_recu_in_m2,nb_vir_recu_in_m3,nb_vir_recu_in_m4,nb_vir_recu_in_m5,nb_vir_recu_in_m6,mt_moy_hebdo_3m,contract_nature,moy_mens_pay_telec_1an,moy_mens_pay_eauelec_1an,moy_mens_trans_emis_1an,moy_mens_trans_recus_1an,nb_fact_oay_horsrecouv_1an,nb_fact_oay_1an,awarded_deadlines,rejection_flag,produit,account_active,cdg_creation_date,cdg_nb_bourses,cdg_total_amount,cdgmad_creation_date,cdgmad_gtrx_etat,cdgmad_gtrx_mnt,cdgmad_gtrx_num,last_amount,last_amount_date,code_es
ec1c2ad6-b063-4003-9b83-198911002917,f,2021-10-06 15:25:10.84,2021-10-06 15:17:57.437693,685,14,012006,84100990318956000002,13.2,,,011,9d0aa79b-5c47-436e-af76-35442382ca33,13.6,685,3,14,6,FUNDS_UNLOCKED,701.06,,efca4c7e-f1cd-4ccb-bbd6-3b7d4f7fcf12,,,,,,,,,,7055268,09031381804ac921,e65620da-bda3-47eb-8c8a-35d67572e2cc,N00000000061,t,,13.6,1.6,1,11,15.722177,1,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,3,,,f,,,,,,,,,,
04213cc5-bee2-4a51-912c-8ee6e82bf5ff,f,2021-10-06 15:02:35.832,2021-10-06 15:00:01.196447,796,30,012006,84100990318956000001,16.5,,,011,383c8e38-ad14-4e99-ac47-8197be07c895,13.6,796,4,30,6,CLIENT_SIGNED_CONTRACT,818.97,,efca4c7e-f1cd-4ccb-bbd6-3b7d4f7fcf12,,,,,,,,,,7052842,09031381804ac920,179f8f17-5620-4c33-9931-4e75ad51d1de,N00000000059,f,,13.6,1.6,1,11,16.446724,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,4,,,f,,,,,,,,,,
43230f62-9ed7-452f-af31-97ba2eee3bee,f,2021-10-06 13:16:06.824,2021-10-06 13:13:32.824033,200,3,012006,84100653498090000008,7.7,,,011,34f5a201-bb27-4633-8092-c23e5640e3fb,13.6,200,1,3,6,FUNDS_UNLOCKED,207.95,,f33c2d7b-fc01-4511-85e0-fa3e123c7298,,,,,,,,,,7046502,09031381804ac7a9,ca7daea9-c02a-40d7-8313-1bc0b201af0b,N00000000055,t,,13.6,1.6,1,11,14.276778,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,02,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
1b89949f-72be-484e-95da-e6f0f3f8759c,f,2021-10-06 13:17:21.033,2021-10-06 13:17:20.991104,200,3,012006,,,,,011,,,200,1,3,6,REJECTED,,,f33c2d7b-fc01-4511-85e0-fa3e123c7298,,,,,,,,,,7046638,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,02,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
88d06f6b-e646-4397-9928-041ce0060a40,f,2021-10-06 13:17:32.836,2021-10-06 13:17:32.81105,200,3,012006,,,,,011,,,200,1,3,6,REJECTED,,,f33c2d7b-fc01-4511-85e0-fa3e123c7298,,,,,,,,,,7046729,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,02,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
b6135c42-87bb-4a16-ba2a-705cc1a27ff3,f,2021-10-06 13:17:44.011,2021-10-06 13:17:43.989307,200,3,012006,,,,,011,,,200,1,3,6,CREATED,,,f33c2d7b-fc01-4511-85e0-fa3e123c7298,,,,,,,,,,7046820,,,,f,,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,02,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
24f8074e-4c2f-4b7c-8eea-56c0bb2857f3,f,2021-10-06 13:19:41.302,2021-10-06 13:19:41.188926,200,3,012006,,,,,011,,,200,1,3,6,REJECTED,,,f33c2d7b-fc01-4511-85e0-fa3e123c7298,,,,,,,,,,7046820,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,02,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
bda05a2d-2f63-4011-91c3-22223f0a966a,f,2021-10-06 13:20:52.147,2021-10-06 13:19:56.422629,200,3,012006,84100653498090000009,7.7,,,011,0590de32-f7cd-48d6-8411-1c68b47317db,13.6,200,1,3,6,FUNDS_UNLOCKED,207.95,,f33c2d7b-fc01-4511-85e0-fa3e123c7298,,,,,,,,,,7046916,09031381804ac7aa,20609532-db2b-4527-bdde-1add23843f41,N00000000056,t,,13.6,1.6,1,11,14.276778,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,02,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
7c611c0e-dcac-40d7-9f69-522f3d70726b,f,2021-10-06 13:21:24.081,2021-10-06 13:21:24.052153,200,3,012006,,,,,011,,,200,1,3,6,REJECTED,,,f33c2d7b-fc01-4511-85e0-fa3e123c7298,,,,,,,,,,7047105,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,02,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
94772bf0-cfdb-4c5e-b411-e2f69dc6bfbb,f,2021-10-06 13:21:33.776,2021-10-06 13:21:33.753463,200,3,012006,,,,,011,,,200,1,3,6,REJECTED,,,f33c2d7b-fc01-4511-85e0-fa3e123c7298,,,,,,,,,,7047230,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,02,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
05e30d6c-cb5b-4d31-8692-6c986851511f,f,2021-10-06 13:25:00.852,2021-10-06 13:21:46.149302,200,3,012006,84100653498090000010,7.7,,,011,62209367-41d5-469e-8c4c-6955f66ca214,13.6,200,1,3,6,FUNDS_UNLOCKED,207.95,,f33c2d7b-fc01-4511-85e0-fa3e123c7298,,,,,,,,,,7047374,09031381804ac7ab,b8b130b7-b479-4cb5-bb45-a7ada357a131,N00000000058,t,,13.6,1.6,1,11,14.276778,1,1,1,1,1,1,1,1,1,1,1,1,1,300.33,02,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
a2be00aa-e6d6-4508-8b6e-62c01410938a,f,2021-10-06 14:55:45.255,2021-10-06 14:55:45.236458,,,012006,,,,,011,,,350,,,,REJECTED,,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7052541,,,,f,loan.already.in.progress,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,,,,f,,,,,,,,,,
f3d97f07-be9c-485d-a899-14590b9d9c25,f,2021-10-06 15:16:44.08,2021-10-06 15:16:43.976313,444,14,012006,,,,,011,,,444,3,14,6,REJECTED,,,efca4c7e-f1cd-4ccb-bbd6-3b7d4f7fcf12,,,,,,,,,,7055004,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,3,,,f,,,,,,,,,,
f18dbd96-a38e-4eb2-9ea6-df087984975a,f,2021-10-06 15:17:11.837,2021-10-06 15:17:11.762335,473,14,012006,,,,,011,,,473,3,14,6,REJECTED,,,efca4c7e-f1cd-4ccb-bbd6-3b7d4f7fcf12,,,,,,,,,,7055092,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,3,,,f,,,,,,,,,,
ced4ec88-2e6d-40a1-b371-8396f6d1575d,f,2021-10-06 15:17:31.005,2021-10-06 15:17:30.975072,666,14,012006,,,,,011,,,666,3,14,6,REJECTED,,,efca4c7e-f1cd-4ccb-bbd6-3b7d4f7fcf12,,,,,,,,,,7055180,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,3,,,f,,,,,,,,,,
19b99344-c5b2-421e-b547-3dc769c1a335,f,2021-10-07 10:46:47.483,2021-10-07 10:46:18.071438,200,3,012006,84100582768815090005,7.7,,,011,3711f71c-5588-4445-bb80-1a455e56acba,13.6,200,1,3,6,BANK_SIGNED_CONTRACT,207.95,,c799083f-52d5-4150-8c9f-9b9e2457f15e,,,,,,,,,,7089930,,,,f,,13.6,1.6,1,11,14.276778,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
074d0345-c6c1-40ed-9e4e-b21ce59607d7,f,2021-10-07 10:45:49.327,2021-10-07 10:45:49.20056,200,3,012006,,,,,011,,,200,1,3,6,REJECTED,,,c799083f-52d5-4150-8c9f-9b9e2457f15e,,,,,,,,,,7089842,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
2369d9ab-0ba5-4c37-93d0-2b50d73e255c,f,2021-10-07 10:51:38.296,2021-10-07 10:51:38.265854,200,3,012006,,,,,011,,,200,1,3,6,REJECTED,,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7090490,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
83b8ab2f-7f4d-4e61-8dd8-6d7de1e30075,f,2021-10-07 11:06:11.019,2021-10-07 11:06:10.994172,300,7,012006,,,,,011,,,300,2,7,6,REJECTED,,,c799083f-52d5-4150-8c9f-9b9e2457f15e,,,,,,,,,,7090823,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
988a5d4c-12af-4389-afbb-0d384c93618c,f,2021-10-07 11:06:47.819,2021-10-07 11:06:33.603751,300,7,012006,84100582768815090006,9.9,,,011,,13.6,300,2,7,6,CREATED,310.59,,c799083f-52d5-4150-8c9f-9b9e2457f15e,,,,,,,,,,7090940,,,,f,,13.6,1.6,1,11,15.227248,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
b1024c45-5a34-4fea-9dfc-98b08abf584a,f,2021-10-07 11:08:39.14,2021-10-07 11:08:39.104343,300,7,012006,,,,,011,,,300,2,7,6,REJECTED,,,c799083f-52d5-4150-8c9f-9b9e2457f15e,,,,,,,,,,7092604,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
17b35032-7e0f-409e-affb-57b9343a2721,f,2021-10-07 13:48:33.143,2021-10-07 13:47:31.662992,200,3,012006,84100535063110090005,7.7,,,011,210481fb-112d-4497-a2f5-82d56debca79,13.6,200,1,3,6,FUNDS_UNLOCKED,207.95,,f2f650c8-7074-4ee8-b006-bd7eb40e91e6,,,,,,,,,,7096750,09031381804ad45e,8430d530-5859-47c6-90eb-631bdbc6c3ff,N00000000086,t,,13.6,1.6,1,11,14.276778,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
edcfc8f8-f99a-4924-82a7-2927d89e0797,f,2021-10-11 12:19:35.081,2021-10-11 12:19:34.341007,700,14,012006,84100053932410090016,13.2,,,011,,13.6,700,3,14,6,CREATED,716.12,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7126955,,,,f,,13.6,1.6,1,11,15.707295,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,3,,,f,,,,,,,,,,
5f4e26b3-829d-44be-99f8-58a3dfc68a05,f,2021-10-07 11:27:55.023,2021-10-07 11:26:30.870682,980,14,012006,84100990318956090003,15,,,011,b9ea345c-e999-42ec-b1b0-39180a98cdb7,13.6,980,4,14,6,FUNDS_UNLOCKED,998.88,,efca4c7e-f1cd-4ccb-bbd6-3b7d4f7fcf12,,,,,,,,,,7093363,09031381804ad3be,d6f07d89-8bcc-4700-bf66-767aca426d75,N00000000064,t,,13.6,1.6,1,11,15.658274,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,4,,,f,,,,,,,,,,
81fe6537-0d69-48f9-aea3-aba422062ed8,f,2021-10-07 12:17:19.126,2021-10-07 12:14:34.433952,301,7,012006,84100717194872090009,9.9,,,011,46018724-af30-4d8a-ad4c-b0511df8028e,13.6,301,2,7,6,FUNDS_UNLOCKED,311.59,,5330c7fb-b4d0-4f2f-a725-c2bdb68238de,,,,,,,,,,7095719,09031381804ad459,f02b2fd3-02f0-4b69-8827-0160376a0bd8,N00000000067,t,,13.6,1.6,1,11,15.17306,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
2488b192-391a-4303-bab0-2f1806206e21,f,2021-10-07 13:47:20.55,2021-10-07 13:47:20.458005,300,7,012006,,,,,011,,,300,2,7,6,REJECTED,,,f2f650c8-7074-4ee8-b006-bd7eb40e91e6,,,,,,,,,,7096659,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
306b5ea1-36f5-41bc-b872-e8f19c945e23,f,2021-10-07 12:08:52.349,2021-10-07 12:07:30.651547,1000,30,012006,84100257203896090009,16.5,,,011,6ba4b273-0b75-46f4-baf4-2794dd9bbb8d,13.6,1000,4,30,6,FUNDS_UNLOCKED,1024.62,,e5591894-efca-4a41-9440-2df0c9392085,,,,,,,,,,7095407,09031381804ad458,797afa53-9893-454b-864e-41007c86d5c8,N00000000066,t,,13.6,1.6,1,11,16.42937,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,4,,,f,,,,,,,,,,
c8de1780-2a40-4890-9dea-a6a29aa068f7,f,2021-10-07 11:27:14.865,2021-10-07 11:26:01.350159,320,7,012006,84100053932410090009,9.9,,,011,03d491cd-274a-414f-b154-11a658789837,13.6,320,2,7,6,FUNDS_UNLOCKED,330.63,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7093262,09031381804ad3bd,d0b3bdcc-f72c-4801-be12-e434c491c44d,N00000000063,t,,13.6,1.6,1,11,15.094318,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
adeac18f-b75b-44ff-8592-583e233f9ee2,f,2021-10-07 11:58:56.755,2021-10-07 11:55:40.647802,500,14,012006,84100783611101000001,13.2,,,011,8a08fd6c-33bc-4d51-ba37-806a88d0721f,13.6,500,3,14,6,FUNDS_UNLOCKED,515.27,,310f7881-56b1-4497-b553-edc9701c21a2,,,,,,,,,,7094852,09031381804ad3bf,28efbe78-b22b-423f-afd1-7424cb05b501,N00000000065,t,,13.6,1.6,1,11,15.580452,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,3,,,f,,,,,,,,,,
ead78b42-3a57-4f97-868b-481184ec5014,f,2021-10-11 12:13:37.05,2021-10-11 12:13:37.049127,,,012006,,,,,011,,,200,,,,REJECTED,,,efca4c7e-f1cd-4ccb-bbd6-3b7d4f7fcf12,,,,,,,,,,7126391,,,,f,loan.already.in.progress,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,,,,f,,,,,,,,,,
55bc9bd9-81b4-46b8-b820-cc31bb566f5d,f,2021-10-08 10:09:39.749,2021-10-08 10:09:38.028518,200,3,012006,84100717194872090010,7.7,,,011,,13.6,200,1,3,6,CREATED,207.95,,5330c7fb-b4d0-4f2f-a725-c2bdb68238de,,,,,,,,,,7107054,,,,f,,13.6,1.6,1,11,14.276778,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
d27b617a-ed0c-4018-881b-7ccfba2ac7f8,f,2021-10-08 10:10:31.122,2021-10-08 10:10:31.082229,200,3,012006,,,,,011,,,200,1,3,6,REJECTED,,,5330c7fb-b4d0-4f2f-a725-c2bdb68238de,,,,,,,,,,7107189,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
c0eddfd4-a78a-4474-b6fd-fed6c56c067b,f,2021-10-08 10:14:47.244,2021-10-08 10:14:46.398952,200,3,012006,84100717194872090012,7.7,,,011,,13.6,200,1,3,6,CREATED,207.95,,5330c7fb-b4d0-4f2f-a725-c2bdb68238de,,,,,,,,,,7107638,,,,f,,13.6,1.6,1,11,14.276778,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
d4107c8b-fa11-427d-9a87-0690b7725032,f,2021-10-08 12:51:20.128,2021-10-08 12:51:20.108986,,,012006,,,,,011,,,200,,,,REJECTED,,,efca4c7e-f1cd-4ccb-bbd6-3b7d4f7fcf12,,,,,,,,,,7110203,,,,f,loan.already.in.progress,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,,,,f,,,,,,,,,,
30193c7c-e8f1-4011-a7a7-b050ebb4d553,f,2021-10-08 12:51:41.218,2021-10-08 12:51:41.217383,,,012006,,,,,011,,,200,,,,REJECTED,,,efca4c7e-f1cd-4ccb-bbd6-3b7d4f7fcf12,,,,,,,,,,7110291,,,,f,loan.already.in.progress,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,,,,f,,,,,,,,,,
73c87b55-66a5-4ece-bcc5-cb980751af80,f,2021-10-08 10:10:54.604,2021-10-08 10:10:53.549154,200,3,012006,84100717194872090011,7.7,,,011,,13.6,200,1,3,6,CREATED,207.95,,5330c7fb-b4d0-4f2f-a725-c2bdb68238de,,,,,,,,,,7107319,,,,f,,13.6,1.6,1,11,14.276778,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
9feb327e-9f58-4909-a1c6-172eaf3b8143,f,2021-10-08 10:14:23.875,2021-10-08 10:14:23.844904,200,3,012006,,,,,011,,,200,1,3,6,REJECTED,,,5330c7fb-b4d0-4f2f-a725-c2bdb68238de,,,,,,,,,,7107550,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
40c2114a-070b-44bf-9868-1628935c5dc5,f,2021-10-08 12:52:37.866,2021-10-08 12:52:37.866171,,,012006,,,,,011,,,200,,,,REJECTED,,,efca4c7e-f1cd-4ccb-bbd6-3b7d4f7fcf12,,,,,,,,,,7110379,,,,f,loan.already.in.progress,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,,,,f,,,,,,,,,,
ebb62f56-5d03-4c63-9eb4-cf44a4dd15f6,f,2021-10-08 12:53:25.034,2021-10-08 12:53:25.033595,,,012006,,,,,011,,,200,,,,REJECTED,,,efca4c7e-f1cd-4ccb-bbd6-3b7d4f7fcf12,,,,,,,,,,7110527,,,,f,loan.already.in.progress,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,,,,f,,,,,,,,,,
539c2dcd-9229-47e8-ae57-73b0516037c5,f,2021-10-08 17:50:16.832,2021-10-08 17:50:16.813016,,,012006,,,,,011,,,200,,,,REJECTED,,,310f7881-56b1-4497-b553-edc9701c21a2,,,,,,,,,,7120030,,,,f,loan.already.in.progress,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,,,,f,,,,,,,,,,
67b517f5-802c-4ff4-b467-aedc50decaed,f,2021-10-08 19:00:01.281,2021-10-08 17:51:34.989317,200,3,012006,84100717194872090013,7.7,,,011,caedf77c-2a76-4db7-ae5d-6133dcb492fb,13.6,200,1,3,6,FUNDS_UNLOCKED,207.95,,5330c7fb-b4d0-4f2f-a725-c2bdb68238de,,,,,,,,,,7120196,09031381804ae277,eff2738a-fe1d-4999-adad-fe7f50cacd9d,N00000000119,t,,13.6,1.6,1,11,14.276778,14,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
2e9dcf3a-5587-4f38-87a0-54f2ab132c93,f,2021-10-11 12:15:03.012,2021-10-11 12:15:02.195244,200,3,012006,84100053932410090010,7.7,,,011,,13.6,200,1,3,6,CREATED,207.95,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7126552,,,,f,,13.6,1.6,1,11,14.276778,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
4c092a2c-0e1a-4808-aa26-abf30b89b0dc,f,2021-10-11 12:16:27.619,2021-10-11 12:16:27.586887,353,7,012006,,,,,011,,,353,2,7,6,REJECTED,,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7126552,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
8ceda72b-fcc2-4a30-a35b-2c78b5c68425,f,2021-10-11 12:16:52.443,2021-10-11 12:16:52.412974,353,7,012006,,,,,011,,,353,2,7,6,REJECTED,,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7126779,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
1c27d900-6944-425c-a68a-84ef4a298c96,f,2021-10-11 12:17:10.029,2021-10-11 12:17:10.002682,353,7,012006,,,,,011,,,353,2,7,6,REJECTED,,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7126867,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
7d57bb07-3e10-460a-b293-78e5b197eaeb,f,2021-10-11 12:22:47.651,2021-10-11 12:22:46.948355,201,7,012006,84100053932410090019,9.9,,,011,,13.6,201,2,7,6,CREATED,211.35,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7127325,,,,f,,13.6,1.6,1,11,14.794058,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
a32a77b8-712a-4fed-99af-33cadaf1ddc3,f,2021-10-11 12:17:32.447,2021-10-11 12:17:31.729981,353,7,012006,84100053932410090012,9.9,,,011,,13.6,353,2,7,6,CREATED,363.7,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7126955,,,,f,,13.6,1.6,1,11,14.988469,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
ab59d883-b080-4eee-8a99-ab7e2fff9bb5,f,2021-10-11 12:18:04.583,2021-10-11 12:18:03.674316,400,7,012006,84100053932410090013,9.9,,,011,,13.6,400,2,7,6,CREATED,410.81,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7126955,,,,f,,13.6,1.6,1,11,15.050019,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
9f6aea9f-699b-4765-a5d2-b285413fa6b4,f,2021-10-11 12:24:07.819,2021-10-11 12:24:07.119571,400,7,012006,84100053932410090021,9.9,,,011,,13.6,400,2,7,6,CREATED,410.81,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7127536,,,,f,,13.6,1.6,1,11,15.050019,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
16d2001b-5c57-4d5e-b19e-400567242f42,f,2021-10-11 12:20:02.555,2021-10-11 12:20:01.548535,701,14,012006,84100053932410090017,15,,,011,,13.6,701,4,14,6,CREATED,718.77,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7126955,,,,f,,13.6,1.6,1,11,15.625566,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,4,,,f,,,,,,,,,,
c7e5a992-7f86-4162-93ce-469c848bff7e,f,2021-10-11 12:18:33.407,2021-10-11 12:18:32.653955,401,14,012006,84100053932410090014,13.2,,,011,,13.6,401,3,14,6,CREATED,415.86,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7126955,,,,f,,13.6,1.6,1,11,15.578916,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,3,,,f,,,,,,,,,,
70ad865a-dedd-4d4b-abbd-317e7ea6e59c,f,2021-10-11 12:21:51.736,2021-10-11 12:21:51.712113,200,3,012006,,,,,011,,,200,1,3,6,REJECTED,,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7127237,,,,f,insufficient.score,,,,,,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
d95d1f3b-19de-40a2-9f37-0a3154df0b0e,f,2021-10-11 12:19:09.338,2021-10-11 12:19:08.580744,679,14,012006,84100053932410090015,13.2,,,011,,13.6,679,3,14,6,CREATED,695.02,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7126955,,,,f,,13.6,1.6,1,11,15.633366,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,3,,,f,,,,,,,,,,
13d97e89-5db8-43fb-b040-af74dd1d41e4,f,2021-10-11 12:23:14.854,2021-10-11 12:23:14.151394,353,7,012006,84100053932410090020,9.9,,,011,,13.6,353,2,7,6,CREATED,363.7,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7127325,,,,f,,13.6,1.6,1,11,14.988469,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,2,,,f,,,,,,,,,,
b0cc9a51-bb98-4e1f-8885-f69c2e1299ae,f,2021-10-11 12:22:19.584,2021-10-11 12:22:18.929482,200,3,012006,84100053932410090018,7.7,,,011,,13.6,200,1,3,6,CREATED,207.95,,92966b43-9230-4522-b3e5-1aad18e0a136,,,,,,,,,,7127325,,,,f,,13.6,1.6,1,11,14.276778,0,1,1,1,1,1,1,1,1,1,1,1,1,300.33,01,2,2,0.5,0.33,5,10,1,,,f,,,,,,,,,,
